x01_signal_a,x02_signal_b,x03_signal_c,x04_factor_a,x05_factor_b,x06_factor_c,x07_load,x08_complexity,x09_regularization,x10_interaction_base,target_y
-0.57638764,0.69810794,0.98151397,0.15774779,0.75094337,0.44740349,0.47702809,0.80000000,0.02600307,-0.68832095,-2.72725780
0.45732531,0.29353002,0.12513827,0.14964553,-0.04631346,2.98539763,0.35420818,0.70000000,0.06961045,0.10598642,3.38498368
0.75483614,0.56511247,0.72063684,0.30590126,0.18488214,0.73317294,0.36109245,0.70000000,0.00649155,0.03107891,2.15905184
0.82531256,0.62372434,0.17185461,-0.19817870,0.12710345,2.88360790,0.11875661,0.90000000,0.07288318,0.12332673,4.29648342
0.85670480,0.59782756,0.39725876,-1.96401030,0.62954715,1.30449548,0.75744548,0.90000000,0.03104749,0.28472699,0.88125646
-0.16307132,-0.10063864,0.41766360,-0.17771329,0.55716440,2.40100696,0.13013978,0.50000000,0.00143419,0.04930138,2.68749792
-0.53005952,-0.00819638,0.18506155,1.17986457,0.45428023,0.97603039,0.30585794,0.80000000,0.03223248,-0.31777242,-0.13321648
0.14867305,-0.40711651,0.68126890,-0.50267537,0.30826668,0.63375494,0.70334555,0.90000000,0.02105144,-0.00539975,0.23958098
0.34204308,0.91819612,0.48349236,1.31281006,-0.28795814,2.61953911,0.37256885,0.30000000,0.01091895,-0.19855764,0.72182256
-0.97917928,0.37107646,0.16065857,-1.14112499,1.33324701,0.93603813,0.07087771,0.30000000,0.03554805,-0.89980566,-4.84789849
0.03333586,-0.93937449,0.16170390,-0.34220646,-0.08257618,1.43499822,0.18656144,0.10000000,0.01489696,0.36133988,0.09653634
0.00868716,-0.34168736,0.03697908,-0.25807160,-0.46359170,1.14938180,0.16939324,0.90000000,0.02730938,0.06384913,0.91250033
-0.13091128,-0.63243989,0.42237017,-0.38966362,-0.63186997,2.66305869,0.16678210,0.80000000,0.01367192,0.16965779,3.15018844
0.18779595,-0.26397611,0.74467973,1.26649118,-0.69754335,2.04138641,0.81590040,0.50000000,0.01937566,0.15616145,0.67669684
-0.27319290,-0.61519581,0.99789486,-0.96930592,0.74717258,1.92499038,0.43795421,0.10000000,0.00401285,-0.06250298,-1.74801286
-0.21364992,-0.78313680,0.98932610,1.69736637,-0.88621937,0.38373827,0.07569347,0.20000000,0.00694784,0.55730154,-3.03568753
0.77211176,-0.88663622,0.83894770,-0.84822833,0.26009017,1.65364918,0.69077608,0.20000000,0.02794747,0.81743337,1.42781951
0.98579370,0.56286788,0.14012571,-0.95371879,1.22346133,0.47955635,0.46550779,0.70000000,0.04121639,0.31512667,0.23786946
-0.04860313,0.34146811,0.52478654,-1.01445622,0.80288457,0.96493467,0.17205658,0.40000000,0.00258367,0.01122446,-0.46297713
0.54378844,-0.55282002,0.36713027,0.20818642,0.00480075,2.33805545,0.15525467,1.00000000,0.00320305,0.54146102,4.17728094
-0.13523924,0.77319429,0.61322270,1.00812111,0.00270628,0.54493062,0.35595117,0.60000000,0.00866244,-0.55924363,-1.39258841
0.26494849,-0.62049591,0.32374660,-0.88575970,-0.32215966,0.56288786,0.41479874,0.70000000,0.04296723,0.25549470,0.68814851
0.64212991,0.18020472,0.93504588,-0.13962136,1.34174471,0.40548892,0.24735521,0.90000000,0.03491351,0.24860570,1.50989472
0.24868845,0.05701097,0.85915549,0.69793392,0.00092238,2.15271990,0.32875027,0.70000000,0.09873342,0.22955795,2.11915699
-0.45664828,-0.77342183,0.95322709,0.96055402,-0.79308746,1.97493848,0.07300767,0.60000000,0.09845607,-0.02385549,-1.97059644
-0.92270905,0.22672471,0.85753613,-0.18520579,-0.21716351,0.92680029,0.27784920,0.60000000,0.00186397,-0.83276840,-2.16931651
-0.73022874,-0.07488459,0.58699322,-0.05720335,-0.09324702,2.35652325,0.18647180,0.40000000,0.00181473,-0.44762411,0.75975747
0.23602904,-0.06261456,0.81119754,0.29089029,0.59068607,0.66605541,0.35455053,1.00000000,0.03894348,0.14910321,1.85572654
-0.37185899,-0.47193320,0.49138330,-1.77748067,1.17080290,2.52634372,0.40383920,0.30000000,0.04183011,-0.24478893,-1.85154341
0.63278665,0.47271322,0.64749349,-1.06976673,0.20884585,1.17301062,0.18853435,0.90000000,0.05497503,-0.06617615,1.61030302
-0.68149960,0.58615551,0.54971787,1.70235013,0.38541109,0.36824600,0.40187509,0.60000000,0.08138740,-0.75227305,-2.18532640
0.53978480,-0.49528422,0.93247876,1.92994876,0.81964761,2.16777811,0.51276018,0.50000000,0.00270290,0.55012417,4.38670962
0.99842777,-0.02931769,0.11311357,-0.17881239,-1.17488775,2.45656476,0.53037420,0.50000000,0.00239135,0.65153729,5.07979509
-0.67991313,-0.72286556,0.34933534,1.12555453,-0.28317627,0.81842190,0.61974088,0.10000000,0.04526735,0.03578005,-2.59743668
-0.57124123,-0.14475900,0.29776674,-1.81016414,-0.86901358,1.64970175,0.36245858,0.10000000,0.00924462,-0.39392561,0.85367217
-0.63989706,0.27137636,0.34489765,1.29773323,-1.39222568,1.53455952,0.21359196,0.80000000,0.00149363,-0.46031813,-2.41487568
-0.62642716,0.87177407,0.83411222,-1.52108188,-0.06246333,0.77058476,0.29349114,0.70000000,0.00768094,-0.64169247,-3.23083886
0.10184718,-0.43589903,0.27390454,-1.87065489,-0.19898192,1.63213910,0.45267206,0.30000000,0.03171275,0.21480335,1.27271912
0.40908472,-0.80179862,0.40741594,0.85569902,0.13524979,0.84342864,0.27171702,0.40000000,0.01088741,0.44710242,1.19245828
-0.66724615,0.02035921,0.18096595,-1.96476373,-1.44510794,1.19724257,0.38561234,0.50000000,0.09021800,-0.53374476,1.48017557
0.81577891,-0.09905008,0.43776577,0.54539928,0.23394417,2.01640286,0.43369091,0.40000000,0.00191834,0.67427779,4.83374776
-0.31105379,-0.40160760,0.07126653,-1.70906734,0.19949434,2.19397336,0.43330924,0.90000000,0.09895012,-0.14519341,-0.57334587
-0.62144177,0.32721239,0.26015695,-1.51730648,-0.66600623,0.76784657,0.34755219,0.60000000,0.02282856,-0.62537868,-0.58535975
0.88131292,0.00786539,0.84049893,-1.97487187,0.48488610,1.94821745,0.08033826,0.90000000,0.00106210,0.56767711,3.30031544
-0.37904883,0.22277202,0.06175899,-1.55120914,-0.31455442,2.22988067,0.21323324,1.00000000,0.01100173,-0.56695488,0.76196163
-0.03459749,-0.62294010,0.04774796,-0.33512698,0.48442420,1.01488639,0.28636691,0.60000000,0.00377016,0.34157296,0.03227419
-0.13575172,-0.20047570,0.42205545,-1.59901387,-0.48324225,2.49138839,0.24479359,0.80000000,0.00231120,0.15057280,3.70462723
0.85737793,0.15663372,0.22683532,0.70752142,-0.70312954,2.24109014,0.30147276,0.80000000,0.00239468,0.36613894,3.73723667
0.31803317,-0.21127221,0.67091239,0.64452257,-1.15875805,0.75631215,0.28851290,0.70000000,0.06627864,0.43054047,1.09365030
-0.26866126,-0.31118988,0.37576253,-0.22500360,-0.76385815,0.26242134,0.11439187,0.50000000,0.02198955,-0.17466098,0.13257395
0.75696017,0.53372944,0.34709910,-1.30346795,-0.52811871,0.37495694,0.04617723,0.50000000,0.01834532,0.05357880,2.40477261
0.80478158,0.43375678,0.31702005,0.09223697,0.37263308,1.13953009,0.34489623,1.00000000,0.00809220,0.35981530,3.17837982
-0.67814102,-0.85191778,0.50642688,-0.34907858,-1.49903650,2.55272188,0.12504819,0.20000000,0.00627544,-0.05738858,0.82410659
0.61073106,-0.13839170,0.95462134,-0.91368690,-2.24784840,2.61021363,0.63736621,1.00000000,0.00154639,0.43000267,6.65832448
0.19195425,0.50943216,0.43553028,-0.17087766,-0.98713927,2.48466880,0.07244340,0.20000000,0.02802504,-0.05586402,3.06039833
0.61464533,0.34898830,0.50933436,-1.36875366,-0.61705013,2.44048972,0.25530746,0.90000000,0.00710670,0.20680240,5.09277879
0.48534740,0.76204160,0.27845655,0.07587061,-0.06697483,0.76674308,0.56344378,0.40000000,0.00721816,0.11123507,0.57109719
0.03739242,0.79653710,0.66152152,0.42700575,0.42617748,1.80280197,0.35318679,0.10000000,0.07543383,-0.53623897,-0.41428361
0.07644540,0.84729392,0.38732714,-0.62058222,-0.55233874,1.33083828,0.50988532,0.30000000,0.00916104,-0.37455494,-0.54501634
-0.40617382,0.87848876,0.23684192,1.81687613,-0.74084462,2.02232572,0.13953525,0.70000000,0.03336147,-0.57195052,-2.79812363
-0.79423603,-0.14115760,0.83551638,-0.04078338,0.24228061,2.87219345,0.28912772,0.80000000,0.00127316,-0.38929573,1.28341755
-0.40667461,0.01146186,0.06436841,-0.49359229,1.27337097,0.91713282,0.17432491,0.70000000,0.03577676,-0.16907065,-1.24664355
0.71901763,-0.96436311,0.08511909,1.85763240,-2.36703406,2.35888371,0.28522996,1.00000000,0.00404276,0.82431489,-2.16402014
0.69916411,-0.07142966,0.88416017,-1.79128235,-0.95533543,2.89328272,0.13412282,0.80000000,0.04675621,0.39263215,6.51151803
-0.05094355,0.95655352,0.94654976,-1.71447806,0.12201654,1.39137351,0.10374775,0.80000000,0.00125610,-0.35582468,-1.64333853
-0.20913474,-0.56610518,0.16306859,-1.38931985,-2.50000000,2.90420703,0.30008443,0.90000000,0.00329455,0.06146926,6.33032256
0.26606318,0.29061820,0.13352766,-0.91144065,0.49013640,0.60835383,0.36261824,0.30000000,0.02097452,-0.03916746,-0.33898559
0.03592611,0.99193621,0.61190374,-1.20450851,0.89655370,1.44962898,0.13227345,0.90000000,0.00662029,-0.38296854,-1.99376221
-0.16504733,-0.75864011,0.92434749,-0.39190878,-0.96898226,1.19636177,0.11564372,0.90000000,0.02264674,0.44414268,0.72581923
0.50068899,-0.16799893,0.65436258,-0.57801523,-1.07975294,2.54633214,0.54415456,0.10000000,0.00120310,0.42160333,4.55893672
0.71335094,0.07988052,0.91708883,1.61749612,-0.53531630,1.82671565,0.16840220,0.20000000,0.00106375,0.43693642,1.75474944
-0.00102634,0.05463386,0.16888695,1.50282893,-1.16123187,1.72939159,0.01866569,0.60000000,0.00152288,-0.05155989,-0.41215496
0.65055283,-0.63183516,0.32663362,-0.67815156,0.15666220,1.83853434,0.37471222,0.30000000,0.00104661,0.62353928,2.87184244
-0.34479417,0.32081119,0.01420140,1.54505813,-0.62916557,2.24888815,0.60963870,0.60000000,0.07258028,-0.50828029,-2.03759250
-0.71094431,-0.73783881,0.34617056,-0.94084376,0.37505079,0.77304323,0.21277257,0.30000000,0.02260864,-0.29502699,-2.82066167
-0.33790234,0.31520615,0.91327566,-1.01540155,0.09171023,0.04978543,0.37011645,0.70000000,0.02937731,-0.23708492,-1.67086086
0.29873171,0.39638155,0.94782402,-0.94542029,-1.16599995,0.68989013,0.51384443,0.80000000,0.06588524,0.02453681,1.07961478
0.45620140,0.11682887,0.41920677,-0.47658520,-0.12894773,1.58297881,0.30274300,0.40000000,0.02872447,0.10425230,2.90915187
0.02467995,-0.56179164,0.03939449,-1.72085685,1.20952514,2.05017237,0.17042502,0.70000000,0.00266149,0.32989135,-1.16024688
-0.15683337,-0.37428094,0.22069248,1.82862525,-0.68327062,2.78803784,0.06561156,0.80000000,0.01296438,0.13497681,1.58792119
0.73463283,0.36087388,0.45099498,1.81998966,-1.37776311,1.05357588,0.12185527,0.10000000,0.00217589,0.42306633,-0.34986244
-0.74324615,0.77809534,0.60886464,1.77202627,-0.44146653,1.35087017,0.51023419,0.10000000,0.00107773,-0.78005215,-4.14705072
0.69366997,-0.86051327,0.77892962,0.27422882,-1.22585916,0.79347885,0.02661419,0.80000000,0.05101337,0.61707449,1.47261774
0.26327396,-0.45074621,0.74031332,0.42546025,-0.63503806,2.02295378,0.42297983,0.90000000,0.00383402,0.37168519,2.58916846
-0.57596392,-0.41521085,0.20389342,-1.48882138,0.21204067,0.69097206,0.11170083,0.10000000,0.00239758,-0.42373835,-2.11194565
0.36504139,0.16267700,0.87082099,-0.03852595,-1.07733983,0.54785315,0.16323648,0.30000000,0.00447888,0.08921342,1.31342589
0.02288417,-0.13541523,0.43514915,-1.35156410,0.56799232,0.79702608,0.38853247,0.10000000,0.00502516,-0.12556288,-0.62391404
-0.73581876,-0.02396099,0.23623982,-1.86007658,-0.17281359,1.76009607,0.24508144,0.40000000,0.01638468,-0.31794401,-0.29462714
0.54082849,0.09868281,0.08867610,1.79460331,0.37272629,0.02357363,0.43405568,0.20000000,0.04699156,0.32282121,1.49341610
0.05618311,-0.05665142,0.56102389,-1.35297302,0.10607461,1.83686899,0.13072296,0.90000000,0.07157118,0.04562950,2.24635914
-0.62519427,0.77242807,0.01189385,0.14745539,-0.94343658,2.57317004,0.24590028,0.30000000,0.00137413,-0.83058956,-1.71662598
-0.42631531,-0.81870199,0.26694866,0.21686327,-0.25275691,2.54595402,0.11353382,0.40000000,0.05491498,0.11188496,0.56468198
-0.07356416,-0.52206590,0.36711009,-1.83650378,-0.69682593,1.65206711,0.38271626,1.00000000,0.00338946,-0.01669289,2.61310949
-0.17635082,0.08131271,0.04520342,-0.29772000,1.07902020,0.20828509,0.17489041,0.30000000,0.00193040,-0.18905820,-1.32933419
-0.63273324,-0.14236357,0.36379274,-1.51340564,-0.59233690,0.38492343,0.44489063,0.50000000,0.00814198,-0.47404093,-0.55592304
-0.91421825,-0.29340649,0.59877760,1.69692173,-0.28847925,2.75939350,0.27974002,0.70000000,0.02586672,-0.45405983,0.17592186
0.46759291,-0.99458953,0.72344443,-0.04280486,1.31329109,2.05083248,0.23238876,0.10000000,0.00111366,0.68426624,1.94588213
-0.87010546,-0.94826632,0.94250117,0.03470147,-0.13387266,2.67254143,0.12425653,0.90000000,0.07481884,-0.00394010,-0.83683089
0.87002326,0.93764219,0.28463480,-0.79707937,-0.45420908,2.05976095,0.54111259,0.10000000,0.00706296,0.06898564,1.85887904
0.11252381,0.56830503,0.11983361,0.84761951,-0.41543621,2.22551675,0.29192308,0.70000000,0.00770485,-0.11111459,0.67789011
0.78596201,0.16110601,0.48299982,-0.28006894,-1.20371442,1.75433920,0.48643541,0.90000000,0.00500278,0.46067481,4.69745915
-0.78026661,0.62874397,0.08056256,0.08681922,-0.46375586,2.71696923,0.38582297,0.80000000,0.00108684,-0.79649557,-0.75484297
0.25907333,0.67702068,0.26171561,-0.22076794,-0.35195487,1.32851573,0.11550606,0.70000000,0.00135287,-0.31344128,1.29251406
-0.55560606,-0.38293905,0.48314304,-0.43277710,-0.35527222,0.13778735,0.25420429,1.00000000,0.00656638,-0.18565303,-0.63484265
0.28157837,0.84291823,0.14304739,-0.62578179,0.33698790,0.38699462,0.49939957,0.90000000,0.00197870,-0.19569945,-1.32784520
0.55361279,0.47184688,0.68516283,-1.53120544,-0.49651477,0.65733384,0.19135195,0.70000000,0.07831903,-0.01880137,1.75354292
-0.74610429,-0.92868159,0.06919296,-1.22686603,-0.11025222,1.77659756,0.32862381,0.90000000,0.00237390,-0.12055110,-1.98558852
-0.50617019,0.66329273,0.97221024,1.90846253,-0.22122553,1.32756749,0.21311195,0.50000000,0.01587931,-0.66773596,-2.91749614
-0.53665043,0.99589051,0.10682359,1.53606474,-0.36398501,2.61203244,0.25712215,0.80000000,0.01494443,-0.78902888,-2.50027492
0.52583913,0.49500129,0.95846303,-1.57903056,-1.33818404,0.17813214,0.13705383,1.00000000,0.00111704,0.19067846,3.70963344
-0.75818049,-0.65995981,0.03801309,0.68880670,-0.03451066,1.33434891,0.07525978,0.60000000,0.00218825,-0.16988491,-1.17139209
0.63096796,0.23620943,0.48982284,-0.11112094,0.78055970,1.56879289,0.13937520,0.20000000,0.00544835,0.29296685,3.55061686
0.90588256,-0.45464051,0.66912839,0.54215695,-0.07972515,2.27812697,0.16738535,0.30000000,0.01085506,0.74474231,4.59608932
0.51349651,0.31945373,0.48781155,-0.76230748,2.50000000,0.51066912,0.55800709,0.70000000,0.00292971,0.19024252,-0.80266204
-0.76552625,-0.51273933,0.11759361,0.77907101,-0.35857526,0.15602377,0.47463721,0.90000000,0.03789356,-0.38246181,-2.37189539
0.49111387,0.13352597,0.01953805,1.39401822,1.38060542,1.42169451,0.03635681,0.20000000,0.00644545,0.34805313,4.12657035
-0.99704009,0.23217880,0.39875269,-1.79058913,-0.58765760,0.01823861,0.45777325,0.20000000,0.00381927,-0.64873736,-1.15499216
-0.69297879,-0.95566221,0.34423773,-1.38141505,0.08217371,1.24257184,0.44888042,0.60000000,0.00163587,-0.06895927,-2.44761975
0.92258979,-0.51299478,0.76199048,1.72245763,0.36924590,1.94639820,0.45753635,0.40000000,0.00831080,0.67003844,4.12965190
0.98072968,-0.23333298,0.10010394,-0.08492095,1.36245960,1.80189784,0.23994751,0.20000000,0.06710589,0.76525115,3.82942480
-0.99466326,0.88635547,0.63231584,1.25924831,-0.53170274,1.20865806,0.17449590,0.20000000,0.05288610,-0.84424790,-4.70035503
0.87934574,-0.51714537,0.85681541,0.22546187,0.11330113,2.39986421,0.09789461,1.00000000,0.00188701,0.67494729,4.85654188
0.76071809,0.14792933,0.90364535,1.90818678,0.34713663,1.86624241,0.44370206,0.50000000,0.06429858,0.31523880,3.16252983
-0.15700435,-0.77404915,0.61320109,-1.85794558,-0.67325933,2.68811131,0.21755817,0.40000000,0.01274559,0.19514376,2.77769191
-0.25199303,-0.08332413,0.32585999,-0.01278982,0.80666558,0.99959076,0.11287813,0.90000000,0.00773682,0.02096877,1.60779300
-0.28010188,0.54137650,0.79109659,-0.01479565,0.31780718,1.46069471,0.39856631,0.80000000,0.00176056,-0.29745574,0.06934403
-0.49165842,0.90495796,0.21090670,-0.01424661,0.22684837,2.10962533,0.17161433,0.70000000,0.00509995,-0.65665484,-1.06619292
0.17213966,0.56234874,0.24239306,-0.13862369,1.77449694,2.44169465,0.03534697,0.80000000,0.06853641,-0.03768369,2.42944881
-0.84628672,0.44013619,0.29878855,-1.77609047,0.28524969,0.00732876,0.25673463,0.10000000,0.03193061,-0.53650004,-3.14363898
0.34060787,-0.39502514,0.54182549,0.61063599,-0.51517150,1.66422570,0.49341662,0.20000000,0.09904003,0.22657147,1.30819870
-0.56291472,0.91773872,0.79920740,-0.44005594,0.79302161,2.92666347,0.11761157,0.20000000,0.08531484,-0.62063466,-1.23442833
0.33404919,-0.53742157,0.81613136,-1.40222534,0.49764896,2.02270370,0.34287475,0.10000000,0.00331534,0.39267513,0.83999711
0.86586934,-0.95734824,0.74102821,0.72286378,-0.07414675,2.79186675,0.40993774,0.90000000,0.02854302,0.85848260,3.54603850
0.63107929,-0.38497734,0.78877314,-0.01476470,0.51183263,0.93193560,0.20726149,0.20000000,0.00206711,0.60051646,2.72475281
0.16542359,-0.71523929,0.76402017,-1.11148659,-0.12603020,1.88996718,0.14370207,0.90000000,0.03842744,0.13042202,1.70541414
-0.92067193,-0.08576262,0.33618676,-1.87011871,0.91322226,0.60683520,0.28720214,0.50000000,0.00375039,-0.38685840,-3.59741926
0.01952210,-0.70291811,0.75555936,1.18069425,1.63827355,1.84341134,0.17209693,0.80000000,0.00261778,0.32126619,3.60484022
-0.46485978,0.27952944,0.39865433,0.17424886,-0.89733245,1.06481411,0.19356014,1.00000000,0.01672954,-0.40865299,0.42207622
0.53039261,-0.52478294,0.77321743,-1.12909711,-0.68157711,1.78589066,0.33263137,0.10000000,0.00875964,0.47881446,3.05111836
0.23658658,0.64293822,0.50360572,1.12798072,1.24513638,1.42265831,0.45471161,0.30000000,0.00877926,-0.19514880,1.97733072
-0.43412738,0.08464151,0.89855862,-1.50832383,-0.31582017,1.60177954,0.39291168,0.10000000,0.00132457,-0.15110335,-0.01835326
-0.35699462,0.03180737,0.51050910,-0.70386625,-0.16918028,1.39053563,0.02699607,0.80000000,0.03306429,-0.22251972,1.44655539
-0.39703633,0.71479872,0.36545828,-1.06885573,-0.23792683,2.37940588,0.14105218,0.70000000,0.07405991,-0.60850729,0.18613986
-0.60402275,-0.86187338,0.53615749,-0.58770062,-0.89959200,2.76261771,0.04409653,0.20000000,0.04233491,-0.04328582,1.47792913
0.07530986,-0.78912765,0.80850705,0.66976956,0.67459657,2.62202556,0.07064127,0.10000000,0.00144272,0.55459874,2.53302909
0.20388746,0.02041153,0.44229002,-0.74519095,-0.79677534,2.54056962,0.43323461,0.70000000,0.00232753,0.01336320,4.47463312
-0.91162844,0.87438797,0.81401005,-0.66779016,1.07502057,2.40933975,0.22224750,0.40000000,0.00656963,-0.81112550,-2.56436973
-0.43894926,-0.96414713,0.97258009,1.01030629,0.07361627,0.05709201,0.25687677,0.60000000,0.00180297,0.18614050,-1.96198582
0.58843738,0.72835486,0.24633771,-1.71760718,1.07091243,0.97587286,0.23135651,0.10000000,0.00165904,0.17158825,-1.28242432
0.36896322,-0.46275225,0.07052024,0.43318024,-0.35286674,1.23414575,0.14802389,0.90000000,0.00443029,0.54332546,2.43106798
0.60085267,-0.72223303,0.96728119,-0.17828799,-0.26434555,2.81368285,0.35250816,1.00000000,0.00364824,0.79867342,4.02327357
-0.89042901,0.34300420,0.79878829,0.94977491,-0.20435694,1.48399773,0.32004447,1.00000000,0.00239909,-0.78777842,-1.80214314
-0.56084742,0.89969343,0.14843495,1.24512513,0.06561554,0.42747599,0.14320065,0.40000000,0.00316615,-0.77267047,-3.33819064
0.63773424,0.85870018,0.86581178,1.36056426,0.13774114,2.72125742,0.20140910,0.70000000,0.00221948,0.05838261,2.30085444
-0.91389139,-0.74359206,0.79311094,-0.72368434,0.08017928,2.26756520,0.45233979,0.70000000,0.00381506,-0.00416090,-0.67005731
-0.96690881,-0.95917539,0.29161114,-0.48855808,-0.88429101,0.21676517,0.13756946,0.20000000,0.01473467,-0.28239100,-3.32045551
0.63519044,0.57049809,0.30448736,0.65161039,-0.07782853,0.79262980,0.38642639,0.90000000,0.03059935,0.06245568,1.81897510
-0.88786999,0.22967326,0.52298097,1.19706239,0.35875568,1.20953138,0.55902787,0.10000000,0.00752704,-0.77880259,-1.85124101
0.21441591,-0.97463329,0.41554642,0.20161462,0.11745095,0.56887682,0.23728715,0.60000000,0.00235098,0.54370066,0.61431738
-0.26510715,0.60036157,0.15733319,-0.97354696,-0.08216581,0.84076556,0.27771592,0.60000000,0.01766023,-0.51331068,-1.69018802
-0.01774573,-0.27484222,0.95499570,1.58249696,0.50705756,0.95735344,0.15385447,0.70000000,0.00105763,0.16852821,1.47303243
0.86429955,-0.64624932,0.13105080,0.49330366,0.43637812,2.27571609,0.16065818,1.00000000,0.00265687,0.70123015,4.42579991
-0.41665844,-0.97015511,0.48345213,0.75824998,-0.28174431,1.81991910,0.14489814,0.40000000,0.00273413,0.25829846,-0.56369258
0.13837692,0.77214851,0.73937512,1.62950360,0.35956770,1.06718556,0.49616296,0.20000000,0.00138731,-0.11958913,-0.41452152
-0.17438371,0.72421460,0.41253800,-1.29957101,0.11684601,1.07668556,0.13793162,0.10000000,0.00238692,-0.16234044,-0.86557893
0.04742630,0.62205648,0.76156617,-0.90198272,-0.16610109,1.19358351,0.30362684,0.80000000,0.00519376,-0.01465344,0.61683299
0.32438614,0.24371669,0.22494619,1.74893731,0.56977973,0.21675402,0.61391337,0.10000000,0.01648660,0.30309517,1.79182302
0.99885535,-0.06328516,0.69767529,-1.67950888,0.74628951,2.53014220,0.30857758,0.20000000,0.00818660,0.55228975,3.44457656
-0.34094375,0.26727011,0.43762485,-0.41299923,0.23436530,1.35144323,0.57826190,0.60000000,0.00793359,-0.27724248,0.23692367
0.59421219,-0.03746279,0.89419531,1.97823611,1.63440679,2.61355205,0.28993105,0.90000000,0.03774583,0.60120071,8.45357326
0.56703667,0.92109847,0.61593653,-0.53572436,-1.18712311,0.95059087,0.24925435,0.50000000,0.05026474,-0.03047565,0.88104322
-0.78476126,-0.47060803,0.92257093,-0.51349011,-0.14604112,1.49501879,0.08658013,0.50000000,0.03877640,-0.21412097,-0.86924258
-0.88769501,0.05628754,0.17648918,-0.72360912,0.60836457,1.35266968,0.24031205,0.10000000,0.06388510,-0.42426012,-2.23863438
-0.30242826,-0.86109844,0.82674437,0.42652747,-0.05342382,2.45284127,0.61240108,0.80000000,0.02752032,0.21762036,0.23009502
0.10601053,0.55757749,0.34714445,-1.66247073,0.84310954,2.61053186,0.52824333,0.60000000,0.01034063,-0.23975625,0.33512775
0.51299237,-0.65735628,0.48257585,-0.03636819,-0.27674855,0.59947093,0.32864638,0.50000000,0.00286921,0.43105236,1.80444559
-0.12062068,0.30549452,0.52052696,1.82333525,0.70275563,0.34790161,0.47573309,0.70000000,0.00381321,-0.11162176,1.43195029
0.31049779,0.50198614,0.54994549,-1.50298403,-0.87213308,0.45920007,0.06431815,0.90000000,0.04236155,-0.14523722,2.55036501
-0.09895361,0.42318926,0.16074573,0.44818059,0.12630936,1.85984607,0.18874843,0.20000000,0.07784421,-0.26345754,0.24986731
-0.42059006,0.79036544,0.54414729,0.63227126,0.04282426,2.40401931,0.34821948,0.80000000,0.02860382,-0.47081216,-0.04166976
-0.51606557,0.69943988,0.76801930,-1.77529962,1.05719701,2.89779903,0.24694862,0.10000000,0.04583676,-0.50240778,-2.53675940
-0.20885137,0.83383653,0.43427144,1.47478720,0.11701003,2.84543127,0.10852956,0.90000000,0.09103935,-0.37272721,0.90444603
0.08194024,-0.42606363,0.63156341,-0.75179090,-0.33219805,0.17471353,0.18354852,0.60000000,0.00278159,0.13441791,0.42804641
0.49523583,-0.36765128,0.17213825,-0.68041218,1.11848129,0.53253084,0.19608448,0.50000000,0.00152634,0.29820992,0.48993794
-0.57437439,-0.63489090,0.07864428,-0.48058453,-0.37342095,1.23706239,0.25442706,0.90000000,0.02244132,-0.10462970,-0.94615501
-0.01682061,-0.03033504,0.00129418,-0.53091649,0.61031387,2.91258382,0.40327747,0.40000000,0.00523757,0.09945705,2.53207376
0.27731062,-0.97685574,0.01644730,-1.45712670,0.47746107,0.54597269,0.23134989,0.20000000,0.00134997,0.59773485,-1.88396423
-0.45350568,0.88722011,0.50147403,-0.96525004,1.25603692,1.23862658,0.22474236,0.20000000,0.03433873,-0.67107566,-3.90136447
-0.25164952,0.26125254,0.24111141,0.83644307,0.17636739,0.28549502,0.43004504,1.00000000,0.00490675,-0.25941171,0.31744883
0.59641836,0.55594612,0.98087974,1.11595731,1.02109846,0.02939829,0.44715822,0.50000000,0.02307837,0.06350183,1.58143668
0.11702316,0.94076290,0.65515856,-0.76793124,0.60996590,2.91247051,0.23206593,0.60000000,0.00443249,-0.26830313,1.38625183
-0.14306265,0.39616627,0.79413860,-0.75662090,0.84681555,1.93816918,0.43385686,0.90000000,0.00330796,-0.44911898,0.32773648
0.16231686,-0.59961617,0.79209308,-0.64472260,1.52451450,1.64094702,0.28783100,1.00000000,0.01703968,0.48732269,0.97673216
0.72434934,0.48230603,0.46462059,-1.40936215,0.96586406,1.84360253,0.23325863,0.80000000,0.03091792,0.24483566,1.54333949
-0.95128663,0.71790739,0.28491600,-0.49242604,-0.04041117,1.80455327,0.10979992,0.90000000,0.00472258,-0.71107222,-1.20322707
0.77190404,-0.67735002,0.11440605,-0.83030138,-0.45415326,0.49464444,0.11096894,0.10000000,0.01123227,0.76752056,1.55985090
0.20853150,-0.49601229,0.56197076,0.59629903,0.86690397,2.74632675,0.26256572,0.50000000,0.03743042,0.46845161,3.87879200
-0.78542342,0.83826150,0.47301356,0.27729036,0.60280414,1.60551920,0.06349284,0.20000000,0.00858792,-0.69167878,-1.52733242
0.28679027,0.38088756,0.32968128,-1.08405471,0.09381951,0.37060539,0.32316504,0.90000000,0.04099277,0.06007600,0.52731447
0.83854558,0.78496348,0.64045300,1.60974562,-1.21549101,0.64967940,0.19998516,0.10000000,0.00489410,0.17406797,-1.41241008
0.17811781,0.56471131,0.16634820,-0.10320267,0.27155378,2.35073109,0.69216907,0.40000000,0.04183030,-0.02202432,1.50719287
